"AIRPORT_ID","AIRPORT","DISPLAY_AIRPORT_NAME","DISPLAY_AIRPORT_CITY_NAME_FULL","AIRPORT_STATE_CODE","AIRPORT_STATE_FIPS",
10252,"AKY","Sittwe Airport","Sittwe, Burma","","",
10252,"AKY","Sittwe Airport","Sittwe, Burma","","",
10253,"AL1","Albertville Regional-Thomas J Brumlik Field","Albertville, AL","AL","01",
10254,"AL2","Shelby County","Alabaster, AL","AL","01",
10254,"AL2","Shelby County","Alabaster, AL","AL","01",
10255,"AL3","Madison County Executive/Tom Sharp Jr. Field","Huntsville, AL","AL","01",
10255,"AL3","Madison County Executive/Tom Sharp Jr. Field","Huntsville, AL","AL","01",
10255,"AL3","Huntsville Executive Airport Tom Sharp Jr","Huntsville, AL","AL","01",
10256,"ALA","Alma-Ata Airport","Alma-Ata, U.S.S.R.","","",
10256,"ALA","Almaty Airport","Almaty, Kazakhstan","","",
10256,"ALA","Almaty Airport","Almaty, Kazakhstan","","",
10257,"ALB","Albany International","Albany, NY","NY","36",
10257,"ALB","Albany International","Albany, NY","NY","36",
10258,"ALC","Alicante Airport","Alicante, Spain","","",
10258,"ALC","Alicante Airport","Alicante, Spain","","",
10258,"ALC","Alicante Airport","Alicante, Spain","","",
10258,"ALC","Alicante Elche","Alicante, Spain","","",
10259,"ALE","Alpine Casparis Municipal","Alpine, TX","TX","48",
10259,"ALE","Alpine Casparis Municipal","Alpine, TX","TX","48",
10260,"ALF","Alta Airport","Alta, Norway","","",
10260,"ALF","Alta Airport","Alta, Norway","","",
10261,"ALG","Houari Boumediene","Algiers, Algeria","","",
10261,"ALG","Houari Boumediene","Algiers, Algeria","","",
10261,"ALG","Houari Boumediene","Algiers, Algeria","","",
10261,"ALG","Houari Boumediene","Algiers, Algeria","","",
10262,"ALH","Albany Airport","Albany, Australia","","",
10262,"ALH","Albany Airport","Albany, Australia","","",
10263,"ALI","Alice International","Alice, TX","TX","48",
10263,"ALI","Alice International","Alice, TX","TX","48",
10264,"ALJ","Alexander Bay Airport","Alexander Bay, South Africa","","",
10264,"ALJ","Alexander Bay Airport","Alexander Bay, South Africa","","",
10265,"ALK","Asela Airport","Asela, Ethiopia","","",
10266,"ALM","Alamogordo White Sands Regional","Alamogordo, NM","NM","35",
10266,"ALM","Alamogordo White Sands Regional","Alamogordo, NM","NM","35",
10266,"ALM","Alamogordo White Sands Regional","Alamogordo, NM","NM","35",
10266,"ALM","Alamogordo White Sands Regional","Alamogordo, NM","NM","35",
10267,"ALN","St. Louis Regional","Alton, IL","IL","17",
10267,"ALN","St. Louis Regional","Alton, IL","IL","17",
10268,"ALO","Waterloo Regional","Waterloo, IA","IA","19",
10268,"ALO","Waterloo Regional","Waterloo, IA","IA","19",
10269,"ALP","Neirab","Aleppo, Syria","","",
10269,"ALP","Aleppo International","Aleppo, Syria","","",
10270,"ALQ","Alegrete Airport","Alegrete, Brazil","","",
10271,"ALR","Alexandra Airport","Alexandra, New Zealand","","",
10271,"ALR","Alexandra Airport","Alexandra, New Zealand","","",
10272,"ALS","Alamosa Municipal","Alamosa, CO","CO","08",
10272,"ALS","San Luis Valley Regional/Bergman Field","Alamosa, CO","CO","08",
10272,"ALS","San Luis Valley Regional/Bergman Field","Alamosa, CO","CO","08",
10273,"ALT","Alenquer Airport","Alenquer, Brazil","","",
10274,"ALU","Alula Airport","Alula, Somalia","","",
10275,"ALW","Walla Walla Regional","Walla Walla, WA","WA","53",
10275,"ALW","Walla Walla Regional","Walla Walla, WA","WA","53",
10275,"ALW","Walla Walla Regional","Walla Walla, WA","WA","53",
10276,"ALX","Thomas C. Russell Field","Alexander City, AL","AL","01",
10276,"ALX","Thomas C. Russell Field","Alexander City, AL","AL","01",
10277,"ALY","Alexandria International","Alexandria, Egypt","","",
10277,"ALY","Alexandria International","Alexandria, Egypt","","",
10278,"ALZ","Alitak Seaplane Base","Lazy Bay, AK","AK","02",
10279,"AMA","Amarillo International","Amarillo, TX","TX","48",
10279,"AMA","Rick Husband Amarillo International","Amarillo, TX","TX","48",
10279,"AMA","Rick Husband Amarillo International","Amarillo, TX","TX","48",
10280,"AMD","Ahmedabad Airport","Ahmedabad, India","","",
10280,"AMD","Ahmedabad Airport","Ahmedabad, India","","",
10281,"AMF","Ama Airport","Ama, Papua New Guinea","","",
10282,"AMG","Amboin Airport","Amboin, Papua New Guinea","","",
10283,"AMH","Arba Minch Airport","Arba Minch, Ethiopia","","",
10283,"AMH","Arba Minch Airport","Arba Minch, Ethiopia","","",
10284,"AMI","Rembiga","Mataram, Indonesia","","",
10284,"AMI","Selaparang","Mataram, Indonesia","","",
10284,"AMI","Selaparang","Mataram, Indonesia","","",
10285,"AMK","Animas Air Park","Durango, CO","CO","08",
10285,"AMK","Animas Air Park","Durango, CO","CO","08",
10286,"AML","Puerto Armuelles Airport","Puerto Armuelles, Panama","","",
10286,"AML","Puerto Armuelles Airport","Puerto Armuelles, Panama","","",
10287,"AMM","Amman Airport","Amman, Jordan","","",
10287,"AMM","Queen Alia International","Amman, Jordan","","",
10287,"AMM","Queen Alia International","Amman, Jordan","","",
10288,"AMN","Gratiot Community","Alma, MI","MI","26",
10288,"AMN","Gratiot Community","Alma, MI","MI","26",
10289,"AMO","Mao Airport","Mao, Chad","","",
10289,"AMO","Mao Airport","Mao, Chad","","",
10290,"AMP","Ampanihy Airport","Ampanihy, Madagascar","","",
10290,"AMP","Ampanihy Airport","Ampanihy, Madagascar","","",
10291,"AMQ","Pattimura","Ambon, Indonesia","","",
10292,"AMS","Schiphol","Amsterdam, Netherlands","","",
10292,"AMS","Schiphol","Amsterdam, Netherlands","","",
10294,"AMW","Ames Municipal","Ames, IA","IA","19",
10294,"AMW","Ames Municipal","Ames, IA","IA","19",
10295,"AMX","Ammaroo Station","Ammaroo, Australia","","",
10296,"AMY","Ambatomainty Airport","Ambatomainty, Madagascar","","",
10296,"AMY","Ambatomainty Airport","Ambatomainty, Madagascar","","",
10297,"ANA","Anaheim-Disneyland HP","Anaheim, CA","CA","06",
10298,"ANB","Anniston/Calhoun County","Anniston, AL","AL","01",
10298,"ANB","Anniston Metro","Anniston, AL","AL","01",
10298,"ANB","Anniston Regional","Anniston, AL","AL","01",
10299,"ANC","Anchorage International","Anchorage, AK","AK","02",
10299,"ANC","Ted Stevens Anchorage International","Anchorage, AK","AK","02",
10299,"ANC","Ted Stevens Anchorage International","Anchorage, AK","AK","02",
10299,"ANC","Ted Stevens Anchorage International","Anchorage, AK","AK","02",
10300,"AND","Anderson Regional","Anderson, SC","SC","45",
10300,"AND","Anderson Regional","Anderson, SC","SC","45",
10301,"ANE","Avrille","Angers, France","","",
10301,"ANE","Angers Marce","Angers, France","","",
10302,"ANF","Cerro Moreno International","Antofagasta, Chile","","",
10302,"ANF","Cerro Moreno International","Antofagasta, Chile","","",
10302,"ANF","Andres Sabella International","Antofagasta, Chile","","",
10303,"ANG","Brie-Champniers","Angouleme, France","","",
10303,"ANG","Brie-Champniers","Angouleme, France","","",
10303,"ANG","Angouleme Airport","Angouleme, France","","",
10303,"ANG","Angouleme Brie Champniers","Angouleme, France","","",
10304,"ANI","Aniak Airport","Aniak, AK","AK","02",
10305,"ANK","Etimesgut","Ankara, Turkey","","",
10305,"ANK","Etimesgut","Ankara, Turkey","","",
10305,"ANK","Etimesgut","Ankara, Turkey","","",
10306,"ANM","Antsirabato","Antalaha, Madagascar","","",
10306,"ANM","Antsirabato","Antalaha, Madagascar","","",
10307,"ANN","Annette Island","Annette, AK","AK","02",
10307,"ANN","Annette Island","Annette, AK","AK","02",
10307,"ANN","Annette Island","Annette, AK","AK","02",
10308,"ANO","Angoche Airport","Angoche, Mozambique","","",
10308,"ANO","Angoche Airport","Angoche, Mozambique","","",
10308,"ANO","Angoche Airport","Angoche, Mozambique","","",
10309,"ANP","Lee","Annapolis, MD","MD","24",
10309,"ANP","Lee","Annapolis, MD","MD","24",
10310,"ANR","Antwerp-Brussels North","Antwerp, Belgium","","",
10310,"ANR","Deurne","Antwerp, Belgium","","",
10311,"ANS","Andahuaylas Airport","Andahuaylas, Peru","","",
10311,"ANS","Andahuaylas Airport","Andahuaylas, Peru","","",
10312,"ANU","Antigua","St. Johns, Antigua and Barbuda - UK","","",
10312,"ANU","V C Bird International","St. Johns, Antigua and Barbuda","","",
10312,"ANU","V C Bird International","St. Johns, Antigua and Barbuda","","",
10312,"ANU","V C Bird International","St. Johns, Antigua and Barbuda","","",
10313,"ANV","Anvik Airport","Anvik, AK","AK","02",
10313,"ANV","Anvik Airport","Anvik, AK","AK","02",
10314,"ANX","Andoya","Andeness, Norway","","",
10314,"ANX","Andoya","Andeness, Norway","","",
10317,"AOH","Lima Allen County","Lima, OH","OH","39",
10317,"AOH","Lima Allen County","Lima, OH","OH","39",
10318,"AOI","Ancona/Falconara","Ancona, Italy","","",
10318,"AOI","Falconara","Ancona, Italy","","",
10318,"AOI","Ancona Falconara","Ancona, Italy","","",
10319,"AOJ","Aomori Airport","Aomori, Japan","","",
10319,"AOJ","Aomori Airport","Aomori, Japan","","",
10320,"AOK","Karpathos Airport","Karpathos, Greece","","",
10320,"AOK","Karpathos Airport","Karpathos, Greece","","",
10320,"AOK","Karpathos Airport","Karpathos, Greece","","",
10321,"AOL","Paso de Los Libres Airport","Paso de Los Libres, Argentina","","",
10321,"AOL","Paso de Los Libres Airport","Paso de Los Libres, Argentina","","",
10322,"AOO","Altoona-Blair County","Altoona, PA","PA","42",
10322,"AOO","Altoona-Blair County","Altoona, PA","PA","42",
10323,"AOR","Sultan Abdul Halim","Alor Setar, Malaysia","","",
10323,"AOR","Sultan Abdul Halim","Alor Setar, Malaysia","","",
10324,"AOS","Amook Bay Airport","Amook Bay, AK","AK","02",
10325,"APA","Arapahoe County","Denver, CO","CO","08",
10325,"APA","Centennial","Denver, CO","CO","08",
10325,"APA","Centennial","Denver, CO","CO","08",
10325,"APA","Centennial","Denver, CO","CO","08",
10326,"APB","Apolo Airport","Apolo, Bolivia","","",
10326,"APB","Apolo Airport","Apolo, Bolivia","","",
10326,"APB","Apolo Airport","Apolo, Bolivia","","",
10326,"APB","Apolo Airport","Apolo, Bolivia","","",
10327,"APC","Napa County","Napa, CA","CA","06",
10327,"APC","Napa County","Napa, CA","CA","06",
10328,"APE","San Juan Aposento Airport","San Juan Aposento, Peru","","",
10329,"APF","Naples Municipal","Naples, FL","FL","12",
10329,"APF","Naples Municipal","Naples, FL","FL","12",
10329,"APF","Naples Municipal","Naples, FL","FL","12",
10330,"APG","Phillips AAF","Aberdeen, MD","MD","24",
10330,"APG","Phillips AAF","Aberdeen, MD","MD","24",
10331,"APK","Apataki Airport","Apataki, French Polynesia","","",
10331,"APK","Apataki Airport","Apataki, French Polynesia","","",
10332,"APL","Nampula Airport","Nampula, Mozambique","","",
10332,"APL","Nampula Airport","Nampula, Mozambique","","",
10333,"APN","Phelps/Collins","Alpena, MI","MI","26",
10333,"APN","Alpena County Regional","Alpena, MI","MI","26",
10334,"APO","Apartado Airport","Apartado, Colombia","","",
10335,"APR","April River Airport","April River, Papua New Guinea","","",
10336,"APT","Marion County Brown Field","Jasper, TN","TN","47",
10337,"APV","Calf Apple Valley","Apple Valley, CA","CA","06",
10337,"APV","Apple Valley Airport","Apple Valley, CA","CA","06",
10337,"APV","Apple Valley Airport","Apple Valley, CA","CA","06",
10338,"APW","Faleolo","Apia, Samoa","","",
10338,"APW","Faleolo International","Apia, Samoa","","",
10338,"APW","Faleolo International","Apia, Samoa","","",
10339,"AQI","Qaisumah Airport","Qaisumah, Saudi Arabia","","",
10339,"AQI","Hafr Al Batin","Qaisumah, Saudi Arabia","","",
10339,"AQI","Al Qaisumah","Qaisumah, Saudi Arabia","","",
10339,"AQI","Hafr Al Batin","Qaisumah, Saudi Arabia","","",
10340,"AQJ","King Hussein International","Aqaba, Jordan","","",
10340,"AQJ","Aqaba King Hussein International","Aqaba, Jordan","","",
10340,"AQJ","King Hussein International","Aqaba, Jordan","","",
10342,"AQP","Rodriguez Ballon International","Arequipa, Peru","","",
10342,"AQP","Rodriguez Ballon International","Arequipa, Peru","","",
10342,"AQP","Rodriguez Ballon International","Arequipa, Peru","","",
10343,"AQS","Saqani Airport","Saqani, Fiji","","",
10344,"AQY","Girdwood Airport","Girdwood, AK","AK","02",
10344,"AQY","Girdwood Airport","Girdwood, AK","AK","02",
10344,"AQY","Girdwood Airport","Girdwood, AK","AK","02",
10345,"AR1","Russellville Regional","Russellville, AR","AR","05",
10345,"AR1","Russellville Regional","Russellville, AR","AR","05",
10346,"AR2","Dennis F Cantrell Field","Conway, AR","AR","05",
10346,"AR2","Dennis F Cantrell Field","Conway, AR","AR","05",
10347,"ARA","Acadiana Reg","New Iberia, LA","LA","22",
10347,"ARA","Acadiana Regional","New Iberia, LA","LA","22",
10347,"ARA","Acadiana Regional","New Iberia, LA","LA","22",
10348,"ARB","Ann Arbor Municipal","Ann Arbor, MI","MI","26",
10348,"ARB","Ann Arbor Municipal","Ann Arbor, MI","MI","26",
10349,"ARC","Wien Arctic Village","Arctic Village, AK","AK","02",
10349,"ARC","Arctic Village Airport","Arctic Village, AK","AK","02",
10350,"ARD","Arcadia Municipal","Alor, Indonesia","","",
10351,"ARE","Arecibo Airport","Arecibo, Puerto Rico","","",
10351,"ARE","Antonio/Nery/Juarbe Pol","Arecibo, PR","PR","72",
10351,"ARE","Antonio/Nery/Juarbe Pol","Arecibo, PR","PR","72",
10351,"ARE","Antonio/Nery/Juarbe Pol","Arecibo, PR","PR","72",
10352,"ARG","Walnut Ridge Regional","Walnut Ridge, AR","AR","05",
10352,"ARG","Walnut Ridge Regional","Walnut Ridge, AR","AR","05",
10353,"ARH","Arkhangelsk Airport","Arkhangelsk, U.S.S.R.","","",
10353,"ARH","Talagi","Arkhangelsk, Russia","","",
10353,"ARH","Talagi","Arkhangelsk, Russia","","",
10353,"ARH","Arkhangelsk Airport","Arkhangelsk, Russia","","",
10353,"ARH","Talagi","Arkhangelsk, Russia","","",
10354,"ARI","Chacalluta","Arica, Chile","","",
10354,"ARI","Chacalluta","Arica, Chile","","",
10355,"ARK","Arusha Airport","Arusha, Tanzania","","",
10355,"ARK","Arusha Airport","Arusha, Tanzania","","",
10356,"ARM","Armidale Airport","Armidale, Australia","","",
10356,"ARM","Armidale Airport","Armidale, Australia","","",
10357,"ARN","Arlanda","Stockholm, Sweden","","",
10357,"ARN","Arlanda","Stockholm, Sweden","","",
10358,"ARP","Aragip Airport","Aragip, Papua New Guinea","","",
10358,"ARP","Aragip Airport","Aragip, Papua New Guinea","","",
10359,"ARQ","Troncal","Arauquita, Colombia","","",
10359,"ARQ","Arauquita Airport","Arauquita, Colombia","","",
10360,"ARS","Aragarcas Airport","Aragarcas, Brazil","","",
10360,"ARS","Aragarcas Airport","Aragarcas, Brazil","","",
10361,"ART","Watertown International","Watertown, NY","NY","36",
10361,"ART","Watertown International","Watertown, NY","NY","36",
10362,"ARU","Aracatuba Airport","Aracatuba, Brazil","","",
10362,"ARU","Aracatuba Airport","Aracatuba, Brazil","","",
10362,"ARU","Aracatuba Airport","Aracatuba, Brazil","","",
10363,"ARV","Lakeland/Noble F. Lee Memorial Field","Minocqua/Woodruff, WI","WI","55",
10364,"ARW","Arad Airport","Arad, Romania","","",
10364,"ARW","Arad Airport","Arad, Romania","","",
10364,"ARW","Arad International","Arad, Romania","","",
10365,"ARX","Asbury Park/Monmouth County","Asbury Park, NJ","NJ","34",
10366,"ARY","Ararat Airport","Ararat, Australia","","",
10366,"ARY","Ararat Airport","Ararat, Australia","","",
10367,"ARZ","N'zeto North","N'zeto, Angola","","",
10367,"ARZ","N'zeto Airport","N'zeto, Angola","","",
10367,"ARZ","N'zeto Airport","N'zeto, Angola","","",
10368,"ASA","Assab International","Assab, Ethiopia","","",
10368,"ASA","Assab International","Assab, Eritrea","","",
10368,"ASA","Assab International","Assab, Eritrea","","",
10369,"ASB","Ashkhabad Airport","Ashkhabad, U.S.S.R.","","",
10369,"ASB","Ashgabat Airport","Ashgabat, Turkmenistan","","",
10369,"ASB","Ashgabat Airport","Ashgabat, Turkmenistan","","",
10370,"ASC","Ascension Airport","Ascension, Bolivia","","",
10371,"ASD","Andros Town Airport","Andros Town, The Bahamas","","",
10371,"ASD","Fresh Creek","Andros Town, The Bahamas","","",
10372,"ASE","Aspen Pitkin County Sardy Field","Aspen, CO","CO","08",
10372,"ASE","Aspen Pitkin County Sardy Field","Aspen, CO","CO","08",
10372,"ASE","Aspen Pitkin County Sardy Field","Aspen, CO","CO","08",
10373,"ASG","Ashburton Airport","Ashburton, New Zealand","","",
10373,"ASG","Ashburton Airport","Ashburton, New Zealand","","",
10374,"ASH","Nashua Airport","Nashua, NH","NH","33",
10374,"ASH","Boire Field","Nashua, NH","NH","33",
10374,"ASH","Boire Field","Nashua, NH","NH","33",
10374,"ASH","Boire Field","Nashua, NH","NH","33",
10375,"ASI","Ascension Aux Af","Ascension Island, Saint Helena, Ascension, and Tristan da Cunha","","",
10375,"ASI","Ascension Aux Af","Ascension Island, Saint Helena, Ascension, and Tristan da Cunha","","",
10376,"ASJ","Amami","Amami O Shima, Japan","","",
10376,"ASJ","Amami","Amami O Shima, Japan","","",
10377,"ASK","Yamoussoukro Airport","Yamoussoukro, Cote d'Ivoire","","",
10377,"ASK","Yamoussoukro Airport","Yamoussoukro, Cote d'Ivoire","","",
10378,"ASL","Harrison County","Marshall, TX","TX","48",
10378,"ASL","Harrison County","Marshall, TX","TX","48",
10379,"ASM","Yohannes IV","Asmara, Ethiopia","","",
10379,"ASM","Asmara International","Asmara, Eritrea","","",
10379,"ASM","Asmara International","Asmara, Eritrea","","",
10380,"ASN","Talladega Municipal","Talladega, AL","AL","01",
10380,"ASN","Talladega Municipal","Talladega, AL","AL","01",
10381,"ASO","Asosa Airport","Asosa, Ethiopia","","",
10381,"ASO","Asosa Airport","Asosa, Ethiopia","","",
10381,"ASO","Asosa Airport","Asosa, Ethiopia","","",
10381,"ASO","Asosa Hidase","Asosa, Ethiopia","","",
10382,"ASP","Alice Springs Airport","Alice Springs, Australia","","",
10382,"ASP","Alice Springs Airport","Alice Springs, Australia","","",
10383,"ASQ","Austin Airport","Austin, NV","NV","32",
10383,"ASQ","Austin Airport","Austin, NV","NV","32",
10383,"ASQ","Austin Airport","Austin, NV","NV","32",
10384,"ASR","Kayseri Airport","Kayseri, Turkey","","",
10384,"ASR","Erkilet","Kayseri, Turkey","","",
10384,"ASR","Kayseri Airport","Kayseri, Turkey","","",
10385,"AST","Astoria Regional","Astoria/Seaside, OR","OR","41",
10385,"AST","Astoria Regional","Astoria/Seaside, OR","OR","41",
10386,"ASU","Silvio Pettirossi International","Asuncion, Paraguay","","",
10386,"ASU","Silvio Pettirossi International","Asuncion, Paraguay","","",
10387,"ASW","Aswan International","Aswan, Egypt","","",
10387,"ASW","Aswan International","Aswan, Egypt","","",
10388,"ASX","John F Kennedy Memorial","Ashland, WI","WI","55",
10388,"ASX","John F Kennedy Memorial","Ashland, WI","WI","55",
10389,"ASY","Ashley Municipal","Ashley, ND","ND","38",
10389,"ASY","Ashley Municipal","Ashley, ND","ND","38",
10389,"ASY","Ashley Municipal","Ashley, ND","ND","38",
10389,"ASY","Ashley Municipal","Ashley, ND","ND","38",
10390,"ATA","Anta Huaraz","Anta, Peru","","",
10391,"ATB","Atbara Airport","Atbara, Sudan","","",
10392,"ATC","Arthur's Town Airport","Arthur's Town, The Bahamas","","",
10393,"ATE","Antlers Municipal","Antlers, OK","OK","40",
10393,"ATE","Antlers Municipal","Antlers, OK","OK","40",
10394,"ATH","Eleftherios Venizelos International","Athens, Greece","","",
10395,"ATI","Artigas International","Artigas, Uruguay","","",
10395,"ATI","Artigas International","Artigas, Uruguay","","",
10396,"ATK","Atqasuk Edward Burnell Sr. Memorial","Atqasuk, AK","AK","02",
10396,"ATK","Atqasuk Edward Burnell Sr. Memorial","Atqasuk, AK","AK","02",
10396,"ATK","Atqasuk Edward Burnell Sr. Memorial","Atqasuk, AK","AK","02",
10397,"ATL","Atlanta Municipal","Atlanta, GA","GA","13",
10397,"ATL","William B. Hartsfield Atlanta International","Atlanta, GA","GA","13",
10397,"ATL","Hartsfield-Jackson Atlanta International","Atlanta, GA","GA","13",
